id,vendor_id,pickup_datetime,passenger_count,pickup_point,dropoff_point,store_and_fwd_flag
id1508995,1,2016-06-29 06:35:48,1,-73.948295593261719;40.774681091308594,-73.980682373046875;40.760860443115234,N
id0710093,2,2016-06-29 06:35:47,1,-73.992630004882813;40.755210876464844,-73.996612548828125;40.715110778808594,N
id3756711,2,2016-06-29 06:34:35,5,-73.993400573730469;40.732547760009766,-73.990142822265625;40.719978332519531,N
id3136942,2,2016-06-29 06:34:27,1,-74.006912231445313;40.729820251464844,-73.989097595214844;40.748130798339844,N
id3745607,1,2016-06-29 06:31:19,1,-73.980209350585938;40.726524353027344,-73.789146423339844;40.644561767578125,N
id0026680,2,2016-06-29 06:30:28,1,-73.977500915527344;40.752140045166016,-73.992782592773438;40.752639770507813,N
id2106654,1,2016-06-29 06:29:55,3,-73.976753234863281;40.7752685546875,-73.970779418945313;40.7618408203125,N
id0628762,2,2016-06-29 06:29:35,1,-73.890213012695312;40.745784759521484,-73.861747741699219;40.768337249755859,N
id1032159,2,2016-06-29 06:29:19,1,-73.993637084960938;40.767391204833984,-73.994552612304687;40.750499725341797,N
id2502775,1,2016-06-29 06:28:52,1,-73.967987060546875;40.792461395263672,-73.969680786132813;40.753490447998047,N
id2041859,2,2016-06-29 06:25:47,2,-73.957374572753906;40.765655517578125,-73.991668701171875;40.738754272460938,N
id2417397,2,2016-06-29 06:25:28,1,-73.98297119140625;40.730739593505859,-74.002342224121094;40.739559173583984,N
id0630935,2,2016-06-29 06:24:15,1,-73.949371337890625;40.781288146972656,-73.971298217773438;40.758708953857422,N
id0174294,1,2016-06-29 06:23:52,1,-73.958702087402344;40.810169219970703,-74.009872436523438;40.721881866455078,N
id3673727,1,2016-06-29 06:22:36,1,-73.987907409667969;40.728408813476563,-73.980438232421875;40.750972747802734,N
id0057099,2,2016-06-29 06:21:41,2,-73.965400695800781;40.755268096923828,-73.956512451171875;40.766998291015625,N
id3397110,2,2016-06-29 06:21:12,1,-73.957389831542969;40.78009033203125,-73.961860656738281;40.768508911132813,N
id1100588,1,2016-06-29 06:20:28,1,-73.98455810546875;40.737003326416016,-73.973991394042969;40.754550933837891,N
id2486304,1,2016-06-29 06:18:36,1,-73.94482421875;40.802803039550781,-73.980842590332031;40.759979248046875,N
id3337207,1,2016-06-29 06:16:52,1,-73.962692260742187;40.767368316650391,-73.957870483398438;40.765064239501953,N
id0800653,1,2016-06-29 06:16:03,1,-73.790504455566406;40.644008636474609,-73.906242370605469;40.822151184082031,N
id3379115,2,2016-06-29 06:15:43,1,-73.983680725097656;40.765781402587891,-73.94207763671875;40.728458404541016,N
id0689354,1,2016-06-29 06:14:48,1,-73.954994201660156;40.769672393798828,-73.975723266601563;40.751956939697266,N
id0610237,1,2016-06-29 06:14:46,1,-73.991935729980469;40.729934692382813,-74.011024475097656;40.708858489990234,N
id3318836,2,2016-06-29 06:14:31,1,-73.995315551757812;40.741504669189453,-73.977386474609375;40.755538940429688,N
id1805925,1,2016-06-29 06:13:28,1,-73.962371826171875;40.810104370117188,-73.959640502929687;40.809402465820312,N
id1084659,2,2016-06-29 06:13:10,3,-73.982200622558594;40.738616943359375,-73.993392944335938;40.743076324462891,N
id2049371,2,2016-06-29 06:13:07,6,-73.963836669921875;40.757080078125,-73.961067199707031;40.760749816894531,N
id1301193,2,2016-06-29 06:12:37,1,-73.953742980957031;40.779350280761719,-73.945083618164062;40.778598785400391,N
id3757797,2,2016-06-29 06:10:58,2,-73.988067626953125;40.732151031494141,-73.98162841796875;40.761428833007812,N
id1174185,1,2016-06-29 06:09:37,1,-74.014366149902344;40.717052459716797,-74.008392333984375;40.704582214355469,N
id0215597,1,2016-06-29 06:08:04,1,-73.790077209472656;40.646648406982422,-73.735008239746094;40.630046844482422,N
id3373528,2,2016-06-29 06:07:16,1,-73.977218627929688;40.787662506103516,-73.981979370117187;40.779052734375,N
id1462177,2,2016-06-29 06:03:35,3,-73.987770080566406;40.749866485595703,-73.980133056640625;40.754776000976563,N
id2597979,2,2016-06-29 06:03:33,2,-73.999130249023437;40.734283447265625,-73.979362487792969;40.761638641357422,N
id2743025,1,2016-06-29 06:02:30,2,-73.9732666015625;40.756816864013672,-73.8704833984375;40.773674011230469,N
id0394766,2,2016-06-29 06:00:07,1,-73.990150451660156;40.737689971923828,-73.984626770019531;40.742618560791016,N
id1858559,1,2016-06-29 05:59:46,1,-73.997474670410156;40.746620178222656,-73.939666748046875;40.798431396484375,N
id0650153,1,2016-06-29 05:55:42,1,-73.781242370605469;40.64483642578125,-74.010452270507813;40.704631805419922,N
id0053991,2,2016-06-29 05:55:24,1,-73.950340270996094;40.775627136230469,-73.966217041015625;40.789512634277344,N
id0613275,1,2016-06-29 05:54:05,1,-73.965293884277344;40.755771636962891,-73.976409912109375;40.761829376220703,N
id1404263,2,2016-06-29 05:54:04,1,-73.932342529296875;40.7646484375,-73.96661376953125;40.757820129394531,N
id2293852,2,2016-06-29 05:53:53,1,-73.994132995605469;40.751392364501953,-73.974822998046875;40.759681701660156,N
id0097340,2,2016-06-29 05:53:10,2,-73.989059448242188;40.757900238037109,-73.885467529296875;40.773200988769531,N
id3612338,1,2016-06-29 05:51:59,1,-73.973686218261719;40.751785278320313,-73.994407653808594;40.750347137451172,N
id2698495,1,2016-06-29 05:50:36,1,-73.990058898925781;40.745193481445313,-73.99749755859375;40.741634368896484,N
id2906029,2,2016-06-29 05:50:34,1,-73.962661743164063;40.758838653564453,-73.983512878417969;40.745601654052734,N
id1371887,2,2016-06-29 05:50:32,1,-73.958976745605469;40.777866363525391,-73.944610595703125;40.779224395751953,N
id1623440,1,2016-06-29 05:48:50,1,-73.966461181640625;40.76495361328125,-73.958885192871094;40.760704040527344,N
id1889429,1,2016-06-29 05:48:23,1,-73.953056335449219;40.779880523681641,-73.975410461425781;40.735881805419922,N
id2142888,2,2016-06-29 05:46:30,5,-74.005912780761719;40.717201232910156,-73.990989685058594;40.750278472900391,N
id2066653,2,2016-06-29 05:41:00,1,-73.992477416992188;40.694290161132812,-73.980049133300781;40.668930053710937,N
id2155204,1,2016-06-29 05:38:28,1,-73.954544067382813;40.765853881835938,-73.885383605957031;40.773063659667969,N
id3881442,2,2016-06-29 05:33:28,1,-73.987533569335938;40.765399932861328,-73.927383422851563;40.743949890136719,N
id0332267,1,2016-06-29 05:32:43,1,-73.994216918945313;40.750934600830078,-73.978286743164063;40.75152587890625,N
id0996264,2,2016-06-29 05:25:45,1,-73.956153869628906;40.787574768066406,-73.932350158691406;40.745948791503906,N
id1733294,1,2016-06-29 05:23:10,1,-73.981765747070312;40.756027221679688,-74.182334899902344;40.687873840332031,N
id3817276,2,2016-06-29 05:21:26,1,-73.992439270019531;40.752609252929687,-73.7764892578125;40.645259857177734,N
id1742021,1,2016-06-29 05:15:46,1,-73.974136352539062;40.75103759765625,-73.991432189941406;40.750194549560547,N
id3348319,2,2016-06-29 05:15:03,3,-73.971107482910156;40.756191253662109,-73.864768981933594;40.770229339599609,N
id2113496,1,2016-06-29 05:09:51,2,-73.958290100097656;40.760631561279297,-73.953559875488281;40.764896392822266,N
id0904915,1,2016-06-29 05:09:51,1,-73.966712951660156;40.764919281005859,-73.782356262207031;40.644222259521484,N
id0508145,2,2016-06-29 05:07:08,2,-73.971839904785156;40.756980895996094,-73.990440368652344;40.771820068359375,N
id0793061,1,2016-06-29 05:00:18,1,-73.955635070800781;40.764503479003906,-73.947731018066406;40.772819519042969,N
id2037533,1,2016-06-29 04:58:21,1,-73.975456237792969;40.782131195068359,-73.870864868164062;40.773937225341797,N
id3615478,2,2016-06-29 04:56:34,1,-73.965248107910156;40.763458251953125,-73.951278686523438;40.791290283203125,N
id3338847,1,2016-06-29 04:55:20,1,-73.865638732910156;40.770904541015625,-73.94317626953125;40.777294158935547,N
id2775967,1,2016-06-29 04:53:50,1,-73.97198486328125;40.757232666015625,-73.983390808105469;40.745563507080078,N
id1146037,1,2016-06-29 04:52:52,1,-73.946464538574219;40.792236328125,-73.872390747070312;40.774284362792969,N
id0284249,1,2016-06-29 04:50:29,1,-73.984512329101563;40.745952606201172,-73.9796142578125;40.75897216796875,N
id0919527,1,2016-06-29 04:50:24,1,-73.959953308105469;40.770614624023438,-73.95550537109375;40.77691650390625,N
id3308216,2,2016-06-29 04:48:08,1,-73.984184265136719;40.752521514892578,-74.184272766113281;40.689388275146484,N
id2492876,2,2016-06-29 04:34:27,5,-73.972610473632812;40.750068664550781,-73.911727905273438;40.744411468505859,N
id3731781,2,2016-06-29 04:34:01,1,-73.969200134277344;40.793479919433594,-73.944709777832031;40.813838958740234,N
id0362369,2,2016-06-29 04:33:34,1,-73.985282897949219;40.688011169433594,-73.972770690917969;40.693000793457031,N
id1363933,2,2016-06-29 04:30:25,3,-73.992034912109375;40.754173278808594,-73.939186096191406;40.797580718994141,N
id2080275,2,2016-06-29 04:29:47,1,-73.992340087890625;40.742031097412109,-73.789161682128906;40.647171020507813,N
id1185462,1,2016-06-29 04:27:31,1,-73.998077392578125;40.741043090820313,-73.897903442382813;40.720771789550781,N
id1520146,1,2016-06-29 04:25:08,1,-73.987388610839844;40.729106903076172,-73.953666687011719;40.803607940673828,N
id1022544,1,2016-06-29 04:21:19,1,-73.957504272460938;40.7181396484375,-73.931922912597656;40.692176818847656,N
id0190088,1,2016-06-29 04:21:01,1,-73.969024658203125;40.785846710205078,-73.962913513183594;40.766586303710937,N
id2322543,1,2016-06-29 04:16:32,1,-73.993240356445313;40.757785797119141,-73.966255187988281;40.754745483398438,N
id1512105,2,2016-06-29 04:12:58,1,-74.004783630371094;40.740581512451172,-73.99609375;40.722419738769531,N
id0563528,1,2016-06-29 04:12:03,1,-73.961166381835937;40.760719299316406,-73.98583984375;40.75885009765625,N
id2865572,1,2016-06-29 04:11:49,2,-73.981025695800781;40.741966247558594,-73.926399230957031;40.743831634521484,N
id0904381,1,2016-06-29 04:08:54,1,-73.998970031738281;40.739555358886719,-73.872871398925781;40.774364471435547,N
id2361641,2,2016-06-29 04:07:01,6,-73.986274719238281;40.757061004638672,-73.952369689941406;40.824043273925781,N
id0631685,1,2016-06-29 04:05:52,1,-74.008903503417969;40.713760375976562,-73.950668334960938;40.708286285400391,N
id2844130,2,2016-06-29 04:05:00,2,-73.984542846679688;40.728710174560547,-73.903938293457031;40.777999877929688,N
id2441650,1,2016-06-29 04:02:58,1,-73.987777709960937;40.733917236328125,-73.9578857421875;40.697517395019531,N
id2780755,1,2016-06-29 03:54:18,1,-73.978431701660156;40.762218475341797,-74.184226989746094;40.689159393310547,N
id1845860,2,2016-06-29 03:51:21,1,-73.988853454589844;40.76336669921875,-73.973335266113281;40.763809204101562,N
id1588410,2,2016-06-29 03:48:31,1,-74.006668090820312;40.67694091796875,-74.077362060546875;40.594841003417969,N
id1037729,1,2016-06-29 03:44:44,1,-74.006629943847656;40.744167327880859,-73.92803955078125;40.757896423339844,N
id3303484,2,2016-06-29 03:38:07,1,-73.895011901855469;40.746448516845703,-73.872123718261719;40.750518798828125,N
id1263727,2,2016-06-29 03:37:20,3,-74.009559631347656;40.714771270751953,-73.915939331054688;40.689788818359375,N
id2691574,2,2016-06-29 03:36:07,3,-73.960243225097656;40.773036956787109,-74.000038146972656;40.742816925048828,N
id3696512,2,2016-06-29 03:35:22,1,-73.977737426757813;40.751640319824219,-73.94927978515625;40.788009643554688,N
id1703094,1,2016-06-29 03:34:53,1,-73.999847412109375;40.738658905029297,-73.904510498046875;40.745124816894531,N
id2701847,2,2016-06-29 03:33:07,1,-73.979362487792969;40.776679992675781,-73.982986450195313;40.771728515625,N
id1746345,1,2016-06-29 03:29:59,1,-74.0023193359375;40.742061614990234,-73.963371276855469;40.689060211181641,N
id3614909,1,2016-06-29 03:29:24,1,-74.000930786132813;40.731838226318359,-73.991348266601563;40.730140686035156,N
id2202883,2,2016-06-29 03:25:07,1,-73.985641479492188;40.727241516113281,-73.943130493164063;40.758949279785156,N
id0636705,1,2016-06-29 03:23:14,1,-73.982795715332031;40.763286590576172,-73.974815368652344;40.761798858642578,N
id2767174,2,2016-06-29 03:22:21,5,-73.993301391601563;40.741168975830078,-73.947967529296875;40.824680328369141,N
id3031893,1,2016-06-29 03:16:52,1,-74.002113342285156;40.73980712890625,-73.906471252441406;40.701683044433594,N
id0321365,1,2016-06-29 03:11:15,1,-74.000968933105469;40.731510162353516,-73.979011535644531;40.787258148193359,N
id3286692,1,2016-06-29 03:06:07,2,-74.007568359375;40.740718841552734,-73.94635009765625;40.772609710693359,N
id2163555,1,2016-06-29 03:02:24,1,-73.982711791992188;40.760753631591797,-73.985153198242188;40.689266204833984,N
id3332981,2,2016-06-29 03:01:24,1,-73.986000061035156;40.767650604248047,-73.955520629882813;40.777641296386719,N
id3983849,1,2016-06-29 02:58:11,1,-74.006622314453125;40.744178771972656,-74.005607604980469;40.745586395263672,N
id1410258,1,2016-06-29 02:52:36,1,-74.007919311523438;40.741161346435547,-73.993911743164062;40.727462768554688,N
id2008391,2,2016-06-29 02:51:46,1,-73.999420166015625;40.743919372558594,-73.992752075195313;40.763359069824219,N
id3521606,1,2016-06-29 02:51:30,1,-73.983131408691406;40.760406494140625,-73.986045837402344;40.738864898681641,N
id3060207,2,2016-06-29 02:50:57,1,-73.986732482910156;40.761386871337891,-73.916572570800781;40.782436370849609,N
id2079190,2,2016-06-29 02:50:25,1,-74.004676818847656;40.718490600585938,-73.958236694335937;40.721939086914063,N
id0835471,2,2016-06-29 02:45:00,1,-74.006278991699219;40.743778228759766,-73.984077453613281;40.761539459228516,N
id0922416,1,2016-06-29 02:44:08,3,-74.003273010253906;40.733516693115234,-73.919143676757813;40.700813293457031,N
id0401378,2,2016-06-29 02:42:39,1,-73.9993896484375;40.738597869873047,-73.982810974121094;40.776985168457031,N
id0618216,1,2016-06-29 02:41:45,1,-73.959342956542969;40.708850860595703,-73.93292236328125;40.697246551513672,Y
id2929317,2,2016-06-29 02:37:31,2,-73.983757019042969;40.760730743408203,-73.987571716308594;40.769870758056641,N
id1863405,1,2016-06-29 02:36:50,2,-73.959442138671875;40.711479187011719,-73.996292114257813;40.748260498046875,N
id0197112,1,2016-06-29 02:35:22,1,-74.010154724121094;40.720916748046875,-73.976905822753906;40.733779907226563,N
id1101216,2,2016-06-29 02:32:44,3,-73.994239807128906;40.751010894775391,-73.9971923828125;40.756328582763672,N
id2897508,2,2016-06-29 02:29:09,2,-73.987663269042969;40.732730865478516,-74.003837585449219;40.729320526123047,N
id2031598,1,2016-06-29 02:29:05,1,-73.9918212890625;40.734386444091797,-73.994300842285156;40.735485076904297,N
id3351331,1,2016-06-29 02:28:39,2,-74.010658264160156;40.703624725341797,-74.003654479980469;40.743522644042969,N
id2565605,2,2016-06-29 02:25:09,1,-73.971603393554688;40.75775146484375,-73.982246398925781;40.691059112548828,N
id3921504,1,2016-06-29 02:24:43,1,-74.001869201660156;40.740985870361328,-73.995964050292969;40.738754272460938,N
id1556618,2,2016-06-29 02:22:54,6,-73.984321594238281;40.743980407714844,-73.9874267578125;40.760688781738281,N
id1537371,1,2016-06-29 02:22:31,2,-74.00042724609375;40.729923248291016,-73.980186462402344;40.76068115234375,N
id1725997,2,2016-06-29 02:22:05,1,-73.982681274414063;40.731178283691406,-73.975082397460938;40.741939544677734,N
id1154676,1,2016-06-29 02:21:46,1,-74.009925842285156;40.70562744140625,-74.009956359863281;40.705677032470703,N
id0919433,1,2016-06-29 02:20:29,1,-74.000572204589844;40.729915618896484,-74.015701293945313;40.715492248535156,N
id0251823,2,2016-06-29 02:18:47,1,-73.873046875;40.77410888671875,-73.908248901367188;40.774398803710937,N
id2306383,1,2016-06-29 02:14:54,1,-73.949440002441406;40.714107513427734,-73.953773498535156;40.640621185302734,N
id1216522,2,2016-06-29 02:14:20,1,-73.98468017578125;40.766639709472656,-73.97064208984375;40.748741149902344,N
id0386592,2,2016-06-29 02:12:47,3,-73.973983764648438;40.791889190673828,-73.948982238769531;40.774940490722656,N
id1305462,2,2016-06-29 02:10:55,1,-73.9696044921875;40.760211944580078,-73.989097595214844;40.758304595947266,N
id2074416,1,2016-06-29 02:10:51,1,-73.988136291503906;40.731513977050781,-73.991058349609375;40.678165435791016,N
id1282228,1,2016-06-29 02:08:58,1,-73.999252319335938;40.728008270263672,-73.98089599609375;40.744743347167969,N
id2570533,2,2016-06-29 02:07:37,3,-73.962440490722656;40.804950714111328,-73.997474670410156;40.727348327636719,N
id0758378,1,2016-06-29 02:07:32,1,-73.9853515625;40.735385894775391,-73.991142272949219;40.691513061523438,N
id1007235,1,2016-06-29 02:07:21,1,-73.986854553222656;40.7210693359375,-73.992172241210937;40.749187469482422,N
id2122809,1,2016-06-29 02:07:15,1,-73.953880310058594;40.710765838623047,-73.932540893554688;40.697399139404297,N
id2920641,2,2016-06-29 02:05:29,1,-73.972930908203125;40.764213562011719,-73.973472595214844;40.78955078125,N
id0562409,1,2016-06-29 02:05:02,1,-73.990768432617188;40.700130462646484,-74.003959655761719;40.747783660888672,N
id1654367,1,2016-06-29 02:04:53,1,-73.994148254394531;40.719993591308594,-73.985580444335937;40.746383666992188,N
id1160172,2,2016-06-29 02:04:52,1,-74.00213623046875;40.739410400390625,-74.005210876464844;40.739948272705078,N
id3097007,2,2016-06-29 02:03:51,1,-73.962638854980469;40.778610229492188,-73.984909057617188;40.758720397949219,N
id3032623,2,2016-06-29 02:02:50,3,-73.980690002441406;40.755359649658203,-73.987899780273437;40.760139465332031,N
id0571935,2,2016-06-29 02:00:44,3,-73.952056884765625;40.742889404296875,-73.891769409179687;40.746849060058594,N
id0613030,1,2016-06-29 01:59:33,1,-73.996940612792969;40.762813568115234,-73.996047973632813;40.767303466796875,N
id0510861,2,2016-06-29 01:59:32,1,-73.977630615234375;40.757968902587891,-73.989822387695313;40.716999053955078,N
id2668153,1,2016-06-29 01:55:44,1,-73.7857666015625;40.645477294921875,-73.98468017578125;40.72412109375,N
id0315686,2,2016-06-29 01:55:36,1,-73.949554443359375;40.697067260742187,-73.913749694824219;40.683712005615234,N
id0607219,2,2016-06-29 01:54:35,1,-73.872894287109375;40.773910522460938,-73.975616455078125;40.759231567382812,N
id0674585,2,2016-06-29 01:54:27,1,-73.976371765136719;40.755508422851563,-73.963600158691406;40.763679504394531,N
